time,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2013-07-27,62,174,105,2,136,63,294,1213,0,0,571,0,1143,0,457,267,439,0,1186,0,3,0,14,51,0,0,422,0,231,219,0,72,83,14
2013-07-28,70,285,189,0,205,10,482,760,0,0,408,0,179,0,412,336,683,0,1424,0,0,0,19,62,0,0,1265,0,526,318,0,105,201,28
2013-07-29,96,107,241,0,387,0,145,0,0,0,335,0,39,0,508,336,823,0,990,28,0,0,28,91,0,0,1313,3,994,501,0,65,256,49
2013-07-30,82,0,17,0,381,0,0,0,0,0,926,0,56,0,653,42,53,0,526,0,0,0,18,102,0,0,0,168,401,83,0,1,2,27
2013-07-31,62,3,9,0,84,0,0,0,0,0,1769,0,309,0,560,45,45,0,560,0,0,0,9,26,0,0,0,261,50,10,0,2,6,0
2013-08-01,66,10,23,51,86,0,2,95,0,0,2073,0,1518,38,419,93,131,0,694,0,0,0,9,31,60,0,0,125,184,73,0,12,18,3
2013-08-02,55,98,43,121,132,26,134,1482,21,0,1667,0,1441,0,377,155,291,0,850,0,7,0,11,40,155,0,160,11,249,154,0,53,47,9
2013-08-03,53,212,120,0,238,8,324,607,0,0,1131,0,208,0,445,248,521,0,1067,0,0,0,13,54,0,0,447,2,464,272,0,84,125,20
2013-08-04,76,108,154,0,185,0,54,8,0,0,1139,0,258,0,565,329,506,0,1245,0,0,0,18,67,0,0,19,34,345,332,0,105,115,26
2013-08-05,99,34,142,0,129,6,9,118,0,0,1395,0,414,0,390,280,397,0,1337,0,0,0,23,75,4,0,99,34,364,265,0,77,63,34
2013-08-06,86,183,159,0,174,1,181,143,0,0,1102,0,130,0,378,309,575,0,1358,0,0,0,21,65,0,0,758,12,516,302,0,101,147,29
2013-08-07,86,173,193,0,225,0,161,10,0,1,624,0,64,0,408,324,646,0,1398,81,0,24,22,81,0,0,848,0,614,369,0,98,209,37
2013-08-08,98,208,246,0,287,0,255,0,0,86,390,0,33,0,422,368,763,0,1319,257,0,164,29,86,0,0,1464,24,794,445,0,112,293,45
2013-08-09,82,24,158,0,266,0,7,0,0,0,794,0,18,0,438,255,660,0,649,0,0,0,19,88,0,0,229,284,931,466,0,24,152,44
2013-08-10,16,0,6,0,208,0,0,0,0,0,1381,0,50,0,318,27,115,0,392,0,0,0,6,29,0,0,0,475,598,184,0,0,1,10
2013-08-11,33,0,9,0,117,0,0,0,0,0,1804,0,57,0,353,24,4,0,455,0,0,0,9,19,0,0,0,421,233,24,0,0,0,2
2013-08-12,38,0,14,0,176,0,0,0,0,0,1486,0,104,0,377,42,43,0,523,0,0,0,9,30,0,0,0,154,286,75,0,1,1,5
2013-08-13,37,0,31,0,275,0,0,0,0,0,1110,0,62,0,432,68,120,0,579,0,0,0,8,56,0,0,0,151,454,238,0,0,1,21
2013-08-14,50,0,7,0,321,0,0,0,0,0,1229,0,25,0,472,19,0,0,336,0,0,0,10,74,0,0,0,282,426,60,0,0,0,14
2013-08-15,45,0,7,0,210,0,0,0,0,0,1515,0,22,0,463,14,0,0,256,0,0,0,9,33,0,0,0,230,165,0,0,0,0,0
2013-08-16,37,0,5,0,107,0,0,0,0,0,1294,0,47,0,365,11,0,0,299,0,0,0,7,8,0,0,0,66,72,0,0,0,0,0
2013-08-17,24,0,5,0,88,0,0,0,0,0,980,0,35,0,345,13,0,0,370,0,0,0,7,18,0,0,0,104,109,49,0,0,0,1
2013-08-18,20,12,32,0,99,0,8,1,0,0,1387,0,61,0,344,56,97,0,485,0,0,0,7,28,0,0,9,182,184,136,0,0,9,7
2013-08-19,31,8,60,0,169,0,3,0,0,0,1768,0,36,0,348,120,260,0,472,0,0,0,8,36,0,0,30,339,274,218,0,8,31,15
2013-08-20,27,0,4,0,157,0,0,0,0,0,1626,0,27,0,349,11,113,0,183,0,0,0,7,44,0,0,4,411,333,153,0,0,4,11
2013-08-21,28,0,5,0,88,0,0,0,0,0,1741,0,13,0,252,10,0,0,109,0,0,0,8,34,0,0,0,249,170,4,0,0,0,0
2013-08-22,28,0,5,0,57,0,0,0,0,0,1407,0,52,0,200,10,0,0,152,0,0,0,7,18,0,0,0,132,133,7,0,0,0,0
2013-08-23,14,0,2,0,60,0,0,0,0,0,1133,0,30,0,198,5,0,0,181,0,0,0,5,14,0,0,0,67,110,24,0,0,0,0
2013-08-24,8,0,0,0,68,0,0,0,0,0,898,0,17,0,216,1,0,0,193,0,0,0,1,3,0,0,0,80,65,0,0,0,0,0
2013-08-25,11,0,0,0,83,0,0,0,0,0,718,0,2,0,217,0,0,0,150,0,0,0,1,7,0,0,0,109,39,0,0,0,0,0
2013-08-26,17,0,0,0,176,0,0,0,0,0,423,0,0,0,277,0,0,0,209,0,0,0,1,29,0,0,0,45,121,8,0,0,0,0
2013-08-27,7,0,0,0,77,0,0,0,0,0,359,0,0,0,318,0,0,0,196,0,0,0,0,7,0,0,0,53,1,0,0,0,0,0
2013-08-28,4,0,0,0,108,0,0,0,0,0,221,0,0,0,368,0,0,0,121,0,0,0,0,4,0,0,0,48,7,0,0,0,0,0
2013-08-29,2,0,0,0,55,0,0,0,0,0,52,0,0,0,352,0,0,0,78,0,0,0,0,2,0,0,0,41,0,0,0,0,0,0
2013-08-30,1,0,0,0,10,0,0,0,0,0,138,0,6,0,250,0,0,0,56,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
2013-08-31,4,0,0,0,0,0,0,0,0,0,276,0,11,0,109,0,0,0,44,0,0,0,1,0,0,0,0,157,0,0,0,0,0,0
2013-09-01,2,0,0,0,0,0,0,0,0,0,359,0,12,0,73,0,0,0,31,0,0,0,1,0,0,0,0,149,0,0,0,0,0,0
2013-09-02,4,0,0,0,0,0,0,0,0,0,434,0,3,0,65,0,0,0,40,0,0,0,1,0,0,0,0,177,0,0,0,0,0,0
2013-09-03,1,0,0,0,1,0,0,0,0,0,497,0,8,0,107,0,0,0,73,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0
2013-09-04,5,0,0,0,0,0,0,0,0,0,433,0,84,0,98,1,0,0,111,0,0,0,1,0,0,0,0,153,0,0,0,0,0,0
2013-09-05,0,0,0,10,0,0,0,14,0,0,134,0,121,0,22,0,0,0,85,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0
2013-09-06,0,0,0,0,0,0,0,13,0,0,94,0,6,0,39,0,0,0,59,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2013-09-07,0,0,0,0,0,0,0,0,0,0,11,0,2,0,60,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-08,1,0,0,0,0,0,0,0,0,0,32,0,3,0,66,1,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-09,3,0,0,0,0,0,0,0,0,0,68,0,0,0,38,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-10,8,0,0,0,7,0,0,0,0,0,161,0,0,0,99,0,0,0,109,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0
2013-09-11,4,0,0,0,5,0,0,0,0,0,183,0,0,0,158,0,0,0,96,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0
2013-09-12,0,0,0,0,23,0,0,0,0,0,196,0,0,0,187,0,0,0,24,0,0,0,0,0,0,0,0,128,9,0,0,0,0,0
2013-09-13,0,0,0,0,4,0,0,0,0,0,249,0,0,0,153,0,0,0,3,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0
2013-09-14,0,0,0,0,0,0,0,0,0,0,200,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
2013-09-15,0,0,0,0,0,0,0,0,0,0,181,0,0,0,11,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2013-09-16,0,0,0,0,0,0,0,0,0,0,179,0,0,0,11,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2013-09-17,0,0,0,0,0,0,0,0,0,0,93,0,0,0,19,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-18,0,0,0,0,0,0,0,0,0,0,40,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-19,0,0,0,0,0,0,0,0,0,0,48,0,0,0,24,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2013-09-20,0,0,0,0,0,0,0,0,0,0,160,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0
2013-09-21,0,0,0,0,0,0,0,0,0,0,234,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0
2013-09-22,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0
2013-09-23,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
2013-09-24,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013-09-25,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-26,0,0,0,0,0,0,0,0,0,0,77,0,9,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-27,0,0,0,0,0,0,0,0,0,0,44,0,24,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-28,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-29,0,0,0,0,0,0,0,0,0,0,30,0,0,0,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-30,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,0,0,0,0,0,0,0,0,0,0,150,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-02,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-03,0,0,0,0,0,0,0,0,0,0,49,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-04,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-05,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-07,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-08,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-09,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2013-10-10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
